fact_id,date_key,region_id,category_id,company_sales,total_market_size
636,2021015,2,4,8785664.85,41836499.3
637,2021016,2,4,5658661.71,16167604.88
638,2021017,2,4,3010159.4,33446215.5
639,2021018,2,4,2628519.0,52570380.08
640,2021019,2,4,2250436.59,28130457.32
641,2021000,3,4,1831589.44,45789736.0
642,2021001,3,4,3221038.03,10065743.84
643,2021002,3,4,4157883.03,12993384.48
644,2021003,3,4,6480595.37,43203969.14
645,2021004,3,4,1811284.73,30188078.84
646,2021005,3,4,2541569.9,50831398.0
647,2021006,3,4,2499468.54,41657808.96
648,2021007,3,4,2682711.78,17884745.18
649,2021008,3,4,6303577.6,26264906.68
650,2021009,3,4,8647753.16,28825843.88
651,2021010,3,4,4642195.78,38684964.8
652,2021011,3,4,4369016.33,43690163.3
653,2021012,3,4,7708667.25,26581611.2
654,2021013,3,4,4605178.2,21929420.0
655,2021014,3,4,2772078.41,46201306.88
656,2021015,3,4,9831302.92,49156514.6
657,2021016,3,4,9682985.6,37242252.32
658,2021017,3,4,18490573.25,52830209.28
659,2021018,3,4,3972117.34,18055078.8
660,2021019,3,4,6713367.19,67133671.94
661,2021000,4,4,3203668.8,16018344.0
662,2021001,4,4,12628750.13,50515000.52
663,2021002,4,4,4181373.66,41813736.56
664,2021003,4,4,9731087.84,40546199.34
665,2021004,4,4,5101256.06,46375055.12
666,2021005,4,4,9878717.27,47041510.8
667,2021006,4,4,2281950.58,12677503.2
668,2021007,4,4,7119952.3,25428401.06
669,2021008,4,4,800070.9,5714792.12
670,2021009,4,4,6952138.37,23972890.92
671,2021010,4,4,6924969.17,57708076.4
672,2021011,4,4,13838894.0,41936042.42
673,2021012,4,4,10218188.87,39300726.44
674,2021013,4,4,5347215.92,53472159.2
675,2021014,4,4,9707824.96,38831299.84
676,2021015,4,4,11564163.36,64245352.0
677,2021016,4,4,16631723.0,55439076.68
678,2021017,4,4,2309566.33,8553949.38
679,2021018,4,4,10637327.15,31286256.32
680,2021019,4,4,3997361.64,12894714.98
681,2021000,5,4,3994014.99,19019119.0
682,2021001,5,4,3232984.11,16164920.54
683,2021002,5,4,4825349.35,48253493.52
684,2021003,5,4,494876.69,4498878.98
685,2021004,5,4,1860184.69,5813077.16
686,2021005,5,4,1908044.06,47701101.6
687,2021006,5,4,2081071.92,52026798.08
688,2021007,5,4,3900647.13,11144706.08
689,2021008,5,4,7221382.31,20632520.88
690,2021009,5,4,7707072.25,48169201.56
691,2021010,5,4,13530245.08,50112018.8
692,2021011,5,4,7805590.95,28909596.12
693,2021012,5,4,1184094.99,23681899.72
694,2021013,5,4,2114196.94,7047323.12
695,2021014,5,4,7736709.57,22104884.48
696,2021015,5,4,6731383.15,51779870.4
697,2021016,5,4,11287427.42,38922163.52
698,2021017,5,4,1716858.5,19076205.58
699,2021018,5,4,3347227.02,41840337.76
700,2021019,5,4,8135046.44,28051884.26
701,2021000,6,4,4990295.53,45366323.0
702,2021001,6,4,896138.0,11201724.98
703,2021002,6,4,4897086.99,48970869.92
704,2021003,6,4,2760385.47,10616867.2
705,2021004,6,4,2248816.72,18740139.32
706,2021005,6,4,3654165.86,18270829.3
707,2021006,6,4,631178.03,15779450.72
708,2021007,6,4,7491548.11,23411087.84
709,2021008,6,4,1438269.01,4794230.04
710,2021009,6,4,5002331.19,31264569.94
711,2021010,6,4,2876893.89,35961173.6
712,2021011,6,4,11385496.73,39260333.54
713,2021012,6,4,4274106.18,42741061.8
714,2021013,6,4,3057765.09,13898932.22
715,2021014,6,4,6307751.26,48521163.52
716,2021015,6,4,9545830.34,29830719.8
717,2021016,6,4,5307038.16,17690127.2
718,2021017,6,4,13326496.42,53305985.66
719,2021018,6,4,924498.03,18489960.56
720,2021019,6,4,3935306.93,23148864.32
721,2021000,7,4,2000635.85,40012717.0
722,2021001,7,4,2268675.64,16204826.0
723,2021002,7,4,2737531.92,17109574.48
724,2021003,7,4,5025476.93,41878974.44
725,2021004,7,4,9229828.34,51276824.12
726,2021005,7,4,7649244.7,23903889.7
727,2021006,7,4,7787673.37,33859449.44
728,2021007,7,4,1449659.16,4676319.86
729,2021008,7,4,17749174.82,55466171.32
730,2021009,7,4,6953741.93,30233660.58
731,2021010,7,4,3777726.7,34342970.0
732,2021011,7,4,17307677.48,54086492.12
733,2021012,7,4,7504303.69,25876909.28
734,2021013,7,4,18738630.15,56783727.74
735,2021014,7,4,13358499.15,51378842.88
736,2021015,7,4,8327186.26,34696609.4
737,2021016,7,4,12850361.83,38940490.4
738,2021017,7,4,8349719.52,52185747.0
739,2021018,7,4,7139741.41,20999239.44
740,2021019,7,4,1731623.64,10822647.74
741,2021000,8,4,10817958.08,33806119.0
742,2021001,8,4,4905304.96,21327412.88
743,2021002,8,4,7195415.37,31284414.64
744,2021003,8,4,5927133.81,25770147.02
745,2021004,8,4,8149953.45,45277519.16
746,2021005,8,4,1172807.67,29320191.8
747,2021006,8,4,1246789.7,8311931.36
748,2021007,8,4,5650823.23,18228462.02
749,2021008,8,4,12974810.81,56412220.92
750,2021009,8,4,2841358.64,25830533.06
751,2021010,8,4,5115935.27,36542394.8
752,2021011,8,4,1462776.55,13297968.6
753,2021012,8,4,3650108.48,40556760.88
754,2021013,8,4,6532969.46,26131877.84
755,2021014,8,4,7079273.51,26219531.52
756,2021015,8,4,1646731.21,27445520.1
757,2021016,8,4,12420344.77,54001499.0
758,2021017,8,4,3178242.89,18695546.42
759,2021018,8,4,4776858.07,53076200.8
760,2021019,8,4,6654419.55,47531568.2
761,2021000,9,4,5230795.5,24908550.0
762,2021001,9,4,721316.39,18032909.78
763,2021002,9,4,243976.69,4066278.24
764,2021003,9,4,955684.69,7964039.12
765,2021004,9,4,794316.01,3610527.32
766,2021005,9,4,1645925.18,5143516.2
767,2021006,9,4,242900.77,6072519.36
768,2021007,9,4,1575349.19,7501662.8
769,2021008,9,4,3564635.11,20968441.8
770,2021009,9,4,6622491.86,18921405.32
771,2021010,9,4,16529217.66,51653805.2
772,2021011,9,4,10947204.2,33173346.06
773,2021012,9,4,3766807.21,26905765.8
774,2021013,9,4,11964088.16,41255476.4
775,2021014,9,4,9054101.76,30180339.2
776,2021015,9,4,3135331.73,12541326.9
777,2021016,9,4,1174674.31,29366857.76
778,2021017,9,4,591373.06,9856217.66
779,2021018,9,4,5634996.57,46958304.72
780,2021019,9,4,1464899.43,7709997.02
781,2021000,10,4,6374972.16,26562384.0
782,2021001,10,4,5890648.29,18408275.9
783,2021002,10,4,6963507.38,23211691.28
784,2021003,10,4,3922731.84,26151545.62
785,2021004,10,4,7126411.82,28505647.28
786,2021005,10,4,12877461.23,39022609.8
787,2021006,10,4,7069609.39,47130729.28
788,2021007,10,4,10687985.99,56252557.82
789,2021008,10,4,2827666.37,31418515.24
790,2021009,10,4,2089120.46,8356481.82
791,2021010,10,4,17652859.75,53493514.4
792,2021011,10,4,3072317.37,43890248.18
793,2021012,10,4,4784342.61,14071595.92
794,2021013,10,4,2959656.81,59193136.28
795,2021014,10,4,3156104.31,24277725.44
796,2021015,10,4,1961147.11,10895261.7
797,2021016,10,4,16138177.43,62069913.2
798,2021017,10,4,2740766.01,12458027.32
799,2021018,10,4,6514739.99,20358562.48
800,2021019,10,4,10147325.12,36240446.84
801,2021000,1,5,971135.3,19422706.0
802,2021001,1,5,2499624.8,27773608.88
803,2021002,1,5,2267949.38,28349367.2
804,2021003,1,5,1829015.18,10161195.46
805,2021004,1,5,16594349.25,47412426.44
806,2021005,1,5,5345588.3,19798475.2
807,2021006,1,5,4727786.6,33769904.32
808,2021007,1,5,5106283.86,46420762.34
809,2021008,1,5,2648605.94,10186945.92
810,2021009,1,5,7063692.2,33636629.54
811,2021010,1,5,10233775.38,46517160.8
812,2021011,1,5,419378.31,8387566.2
813,2021012,1,5,4864159.01,54046211.24
814,2021013,1,5,7552916.3,47205726.86
815,2021014,1,5,8562782.59,57085217.28
816,2021015,1,5,3148580.67,9839314.6
817,2021016,1,5,3857820.4,11346530.6
818,2021017,1,5,15729485.28,47665106.92
819,2021018,1,5,2670052.66,9889083.92
820,2021019,1,5,3888811.56,48610144.46
821,2021000,2,5,1753005.44,5478142.0
822,2021001,2,5,2284134.27,7876325.06
823,2021002,2,5,3677381.4,11491816.88
824,2021003,2,5,5008553.65,20034214.6
825,2021004,2,5,1454917.68,13226524.4
826,2021005,2,5,2902861.49,41469449.8
827,2021006,2,5,2001344.05,10533389.76
828,2021007,2,5,4782703.27,19130813.06
829,2021008,2,5,1870067.71,20778530.08
830,2021009,2,5,4705053.51,29406584.42
831,2021010,2,5,12192895.45,39331920.8
832,2021011,2,5,7165408.52,27559263.52
833,2021012,2,5,3579732.65,27536405.0
834,2021013,2,5,11162049.8,58747630.52
835,2021014,2,5,2983905.33,24865877.76
836,2021015,2,5,17499595.44,58331984.8
837,2021016,2,5,2852758.28,21944294.48
838,2021017,2,5,916449.51,6546067.92
839,2021018,2,5,6040031.35,46461779.6
840,2021019,2,5,296026.58,4228951.16
841,2021000,3,5,9217551.6,38406465.0
842,2021001,3,5,2120414.11,15145815.08
843,2021002,3,5,4025084.95,40250849.52
844,2021003,3,5,1485074.23,29701484.56
845,2021004,3,5,11686334.97,48693062.36
846,2021005,3,5,3478064.83,10539590.4
847,2021006,3,5,3701879.47,37018794.72
848,2021007,3,5,359799.19,2116465.82
849,2021008,3,5,11858854.56,47435418.24
850,2021009,3,5,6283964.48,52366370.7
851,2021010,3,5,448445.12,2802782.0
852,2021011,3,5,12441418.84,42901444.28
853,2021012,3,5,6325192.66,57501751.48
854,2021013,3,5,869367.39,14489456.42
855,2021014,3,5,3983628.1,11381794.56
856,2021015,3,5,2855893.18,23799109.8
857,2021016,3,5,2911462.56,20796161.12
858,2021017,3,5,16525019.74,63557768.22
859,2021018,3,5,1421353.82,12921398.4
860,2021019,3,5,10354417.59,54496934.66
861,2021000,4,5,5626021.7,43277090.0
862,2021001,4,5,7025288.35,46835255.66
863,2021002,4,5,163602.23,2045027.84
864,2021003,4,5,6431944.34,29236110.64
865,2021004,4,5,5713988.65,17315117.12
866,2021005,4,5,1140711.65,19011860.8
867,2021006,4,5,1890501.17,27007159.52
868,2021007,4,5,1744974.14,8309400.68
869,2021008,4,5,2442861.16,40714352.72
870,2021009,4,5,264226.89,6605672.16
871,2021010,4,5,8567082.16,24477377.6
872,2021011,4,5,10569035.79,30197245.12
873,2021012,4,5,4124779.96,29462714.0
874,2021013,4,5,1423942.27,4314976.58
875,2021014,4,5,10550723.21,39076752.64
876,2021015,4,5,12571581.18,41905270.6
877,2021016,4,5,17749727.93,50713508.36
878,2021017,4,5,796371.29,7239739.02
879,2021018,4,5,3581416.2,39793513.28
880,2021019,4,5,5842049.32,53109539.24
881,2021000,5,5,7203896.28,25728201.0
882,2021001,5,5,1700694.97,42517374.32
883,2021002,5,5,2953325.68,11813302.72
884,2021003,5,5,6229313.36,41528755.74
885,2021004,5,5,6447932.15,53732767.88
886,2021005,5,5,3180206.82,39752585.2
887,2021006,5,5,6042633.11,31803332.16
888,2021007,5,5,10700307.86,50953846.94
889,2021008,5,5,5890395.77,42074255.52
890,2021009,5,5,1383712.33,34592808.32
891,2021010,5,5,1230723.82,30768095.6
892,2021011,5,5,577423.45,4811862.1
893,2021012,5,5,15314344.25,49401110.48
894,2021013,5,5,8489113.53,40424350.16
895,2021014,5,5,5990727.76,17619787.52
896,2021015,5,5,636359.83,7954497.9
897,2021016,5,5,2446575.46,27184171.76
898,2021017,5,5,9051303.86,56570649.1
899,2021018,5,5,2559406.66,51188133.2
900,2021019,5,5,2218679.69,17066766.86
901,2021000,6,5,5157194.4,32232465.0
902,2021001,6,5,8842571.53,49125397.4
903,2021002,6,5,9306351.89,31021172.96
904,2021003,6,5,6884898.17,43030613.56
905,2021004,6,5,5893346.6,17333372.36
906,2021005,6,5,2064245.12,22936056.9
907,2021006,6,5,6114394.14,27792700.64
908,2021007,6,5,7564775.15,42026528.6
909,2021008,6,5,10532216.5,50153411.92
910,2021009,6,5,4322178.17,39292528.84
911,2021010,6,5,2402965.3,14135090.0
912,2021011,6,5,1822998.42,11393740.14
913,2021012,6,5,5460046.81,34125292.56
914,2021013,6,5,,43387112.9
915,2021014,6,5,1403622.66,28072453.12
916,2021015,6,5,538351.27,6729390.9
917,2021016,6,5,1847573.44,26393906.24
918,2021017,6,5,19303122.62,62268137.48
919,2021018,6,5,18444188.66,63600650.56
920,2021019,6,5,5654520.31,31414001.72
921,2021000,7,5,2054289.27,6225119.0
922,2021001,7,5,401299.49,3086919.14
923,2021002,7,5,1849125.77,9732240.88
924,2021003,7,5,5188517.08,17295056.94
925,2021004,7,5,5332345.64,35548970.96
926,2021005,7,5,1929673.75,24120921.9
927,2021006,7,5,2606321.83,12411056.32
928,2021007,7,5,14816684.64,42333384.68
929,2021008,7,5,19816069.08,56617340.24
930,2021009,7,5,5384661.11,25641243.36
931,2021010,7,5,3218120.36,32181203.6
932,2021011,7,5,15035821.98,46986943.68
933,2021012,7,5,2097275.28,9533069.44
934,2021013,7,5,20093276.64,57409361.84
935,2021014,7,5,3895805.18,32465043.2
936,2021015,7,5,16112764.47,48826559.0
937,2021016,7,5,3177376.59,45391094.12
938,2021017,7,5,4129647.09,51620588.6
939,2021018,7,5,1575331.15,39383278.8
940,2021019,7,5,2250441.51,45008830.22
941,2021000,8,5,3376739.52,16079712.0
942,2021001,8,5,6058945.98,25245608.24
943,2021002,8,5,6877543.49,22185624.16
944,2021003,8,5,2229774.51,24775272.36
945,2021004,8,5,2667589.0,44459816.6
946,2021005,8,5,3474441.65,31585833.2
947,2021006,8,5,3147398.94,39342486.72
948,2021007,8,5,8398571.44,49403361.44
949,2021008,8,5,9027808.1,53104753.52
950,2021009,8,5,144037.0,3600924.88
951,2021010,8,5,2288787.59,8803029.2
952,2021011,8,5,8599233.92,57328226.1
953,2021012,8,5,8984817.03,32088632.24
954,2021013,8,5,2764339.68,8376786.92
955,2021014,8,5,6374817.98,42498786.56
956,2021015,8,5,15476489.86,59524961.0
957,2021016,8,5,19295459.24,56751350.72
958,2021017,8,5,7078485.77,37255188.28
959,2021018,8,5,2775089.09,15417161.6
960,2021019,8,5,5814216.13,41530115.18
961,2021000,9,5,11323698.1,43552685.0
962,2021001,9,5,7789009.74,38945048.72
963,2021002,9,5,457239.52,2286197.6
964,2021003,9,5,8484420.3,42422101.48
965,2021004,9,5,8393172.92,38150786.0
966,2021005,9,5,242539.12,6063478.1
967,2021006,9,5,3191074.16,22793386.88
968,2021007,9,5,2756088.98,17225556.14
969,2021008,9,5,10553177.47,37689919.52
970,2021009,9,5,17186287.22,49103677.78
971,2021010,9,5,1534966.6,8078771.6
972,2021011,9,5,11267882.73,56339413.66
973,2021012,9,5,2821014.9,10850057.32
974,2021013,9,5,6773752.0,61579563.68
975,2021014,9,5,5339514.5,53395144.96
976,2021015,9,5,7933789.65,34494737.6
977,2021016,9,5,8287283.44,63748334.12
978,2021017,9,5,13610862.44,40031948.34
979,2021018,9,5,4375546.31,15626951.12
980,2021019,9,5,3373104.34,12492979.04
981,2021000,10,5,5255982.0,21023928.0
982,2021001,10,5,1771825.88,11812172.54
983,2021002,10,5,7507185.9,30028743.6
984,2021003,10,5,4489460.46,37412170.48
985,2021004,10,5,9568967.97,30867638.6
986,2021005,10,5,986032.22,6573548.1
987,2021006,10,5,1442158.72,11093528.64
988,2021007,10,5,1155763.92,11557639.16
989,2021008,10,5,5363061.82,15773711.24
990,2021009,10,5,4637630.9,15458769.66
991,2021010,10,5,1607170.82,5184422.0
992,2021011,10,5,2952441.66,24603680.54
993,2021012,10,5,3069907.2,61398143.96
994,2021013,10,5,4997321.09,27762894.92
995,2021014,10,5,4061983.1,22566572.8
996,2021015,10,5,5719569.42,47663078.5
997,2021016,10,5,9836665.58,39346662.32
998,2021017,10,5,1560756.82,10405045.48
999,2021018,10,5,3678236.89,30651974.08
1000,2021019,10,5,16514062.26,58978793.78
1001,2021000,1,6,4489884.49,34537573.0
1002,2021001,1,6,1205719.76,8038131.74
1003,2021002,1,6,2923043.02,20878878.72
1004,2021003,1,6,1906029.82,17327543.82
1005,2021004,1,6,4811696.23,48116962.28
1006,2021005,1,6,683521.9,13670437.9
1007,2021006,1,6,10704384.19,35681280.64
1008,2021007,1,6,2748644.41,9162148.04
1009,2021008,1,6,1843308.66,15360905.52
1010,2021009,1,6,1061138.26,8842818.82
1011,2021010,1,6,11820968.36,34767554.0
1012,2021011,1,6,570509.0,5705089.98
1013,2021012,1,6,10414423.92,34714746.4
1014,2021013,1,6,2790406.21,39862945.82
1015,2021014,1,6,6650123.42,25577397.76
1016,2021015,1,6,6398111.55,22850398.4
1017,2021016,1,6,11935743.99,56836876.16
1018,2021017,1,6,4932634.28,41105285.66
1019,2021018,1,6,5677694.93,51615408.48
1020,2021019,1,6,4094468.84,34120573.64
1021,2021000,2,6,1273359.25,5093437.0
1022,2021001,2,6,15799547.0,47877415.16
1023,2021002,2,6,4567254.3,13049298.0
1024,2021003,2,6,3951165.47,23242149.84
1025,2021004,2,6,7002275.61,25934354.12
1026,2021005,2,6,1934046.23,32234103.9
1027,2021006,2,6,4391508.34,14638361.12
1028,2021007,2,6,7815526.16,25211374.7
1029,2021008,2,6,14835408.9,54945958.88
1030,2021009,2,6,6846041.84,22820139.48
1031,2021010,2,6,1972551.21,8576309.6
1032,2021011,2,6,901851.83,18037036.64
1033,2021012,2,6,2953358.36,12305659.84
1034,2021013,2,6,9704516.54,42193550.18
1035,2021014,2,6,10659540.79,44414753.28
1036,2021015,2,6,13412525.42,55885522.6
1037,2021016,2,6,4234284.95,16937139.8
1038,2021017,2,6,7999975.69,47058680.54
1039,2021018,2,6,1314608.72,26292174.48
1040,2021019,2,6,6124477.39,29164178.06
1041,2021000,3,6,1636226.96,40905674.0
1042,2021001,3,6,4658449.92,13309856.9
1043,2021002,3,6,1335278.09,8901853.92
1044,2021003,3,6,8955999.26,49755551.42
1045,2021004,3,6,376867.54,2512450.28
1046,2021005,3,6,12813984.31,44186152.8
1047,2021006,3,6,781569.39,11165276.96
1048,2021007,3,6,10566188.71,30189110.6
1049,2021008,3,6,1267695.49,5282064.56
1050,2021009,3,6,1522954.79,8015551.5
1051,2021010,3,6,2790056.13,9620883.2
1052,2021011,3,6,2050842.24,17090352.02
1053,2021012,3,6,9176448.43,57352802.68
1054,2021013,3,6,600396.03,4002640.22
1055,2021014,3,6,3703392.77,12344642.56
1056,2021015,3,6,6405943.24,30504491.6
1057,2021016,3,6,2875297.86,11058837.92
1058,2021017,3,6,1534408.8,5114696.0
1059,2021018,3,6,15616481.21,52054937.36
1060,2021019,3,6,14651105.07,61046271.14
1061,2021000,4,6,2595061.62,28834018.0
1062,2021001,4,6,7293319.17,33151450.76
1063,2021002,4,6,7801459.08,43341439.36
1064,2021003,4,6,9442768.78,31475895.94
1065,2021004,4,6,2758587.82,39408397.4
1066,2021005,4,6,7278673.92,23479593.3
1067,2021006,4,6,11215544.63,35048576.96
1068,2021007,4,6,4004061.95,19066961.66
1069,2021008,4,6,18873325.31,53923786.6
1070,2021009,4,6,14528370.4,50097828.96
1071,2021010,4,6,16024525.8,53415086.0
1072,2021011,4,6,457532.79,5083697.62
1073,2021012,4,6,18869204.68,58966264.64
1074,2021013,4,6,2458087.06,9104026.16
1075,2021014,4,6,4164278.68,26026741.76
1076,2021015,4,6,3121348.0,39016850.0
1077,2021016,4,6,6841485.66,19547101.88
1078,2021017,4,6,3319555.45,41494443.1
1079,2021018,4,6,4752995.8,33949970.0
1080,2021019,4,6,7469115.74,24897052.46
1081,2021000,5,6,10192075.28,29976692.0
1082,2021001,5,6,7497100.43,44100590.78
1083,2021002,5,6,2596002.71,18542876.48
1084,2021003,5,6,9157926.07,39817069.86
1085,2021004,5,6,4707953.01,36215023.16
1086,2021005,5,6,2658035.57,16612722.3
1087,2021006,5,6,8898818.38,25425195.36
1088,2021007,5,6,2870861.8,8971443.14
1089,2021008,5,6,4922975.76,15384299.24
1090,2021009,5,6,3723182.67,41368696.36
1091,2021010,5,6,7580307.94,34455945.2
1092,2021011,5,6,4952132.56,24760662.82
1093,2021012,5,6,2532685.9,11512208.64
1094,2021013,5,6,2455482.83,40924713.8
1095,2021014,5,6,8985829.24,47293838.08
1096,2021015,5,6,6507734.15,54231117.9
1097,2021016,5,6,10814926.19,54074630.96
1098,2021017,5,6,3747128.33,46839104.12
1099,2021018,5,6,7074841.69,44217760.56
1100,2021019,5,6,1431578.75,9543858.32
1101,2021000,6,6,1157204.64,19286744.0
1102,2021001,6,6,334841.43,6696828.68
1103,2021002,6,6,639056.06,3195280.32
1104,2021003,6,6,4019699.58,26797997.22
1105,2021004,6,6,16145387.19,48925415.72
1106,2021005,6,6,12083063.8,46473322.3
1107,2021006,6,6,3263095.83,40788697.92
1108,2021007,6,6,654014.53,3847144.28
1109,2021008,6,6,4217146.33,12048989.52
1110,2021009,6,6,3391169.96,16955849.82
1111,2021010,6,6,1524356.46,6627636.8
1112,2021011,6,6,6141361.12,27915277.82
1113,2021012,6,6,11021528.62,31490081.76
1114,2021013,6,6,3502064.75,50029496.48
1115,2021014,6,6,7884164.77,34278977.28
1116,2021015,6,6,1040559.74,3251749.2
1117,2021016,6,6,1911034.65,38220693.08
1118,2021017,6,6,6455182.92,23054224.72
1119,2021018,6,6,9623005.92,33182779.04
1120,2021019,6,6,9496433.8,39568474.16
1121,2021000,7,6,4198783.2,13995944.0
1122,2021001,7,6,15000500.91,48388712.6
1123,2021002,7,6,10541055.92,32940799.76
1124,2021003,7,6,8424921.77,46805120.92
1125,2021004,7,6,9537445.88,30765954.44
1126,2021005,7,6,5641514.85,17629733.9
1127,2021006,7,6,7535455.41,31397730.88
1128,2021007,7,6,3900444.08,30003416.0
1129,2021008,7,6,794930.9,13248848.28
1130,2021009,7,6,5376412.21,48876474.68
1131,2021010,7,6,8505549.07,31502033.6
1132,2021011,7,6,8182952.76,26396621.82
1133,2021012,7,6,2344534.88,15630232.52
1134,2021013,7,6,5769224.82,36057655.1
1135,2021014,7,6,15880157.18,49625491.2
1136,2021015,7,6,1625913.94,8557441.8
1137,2021016,7,6,547871.4,2490324.56
1138,2021017,7,6,3526123.22,39179146.88
1139,2021018,7,6,3686127.93,10531794.08
1140,2021019,7,6,3933426.19,39334261.94
1141,2021000,8,6,4032803.72,18330926.0
1142,2021001,8,6,4869867.06,23189843.12
1143,2021002,8,6,182258.54,3037642.32
1144,2021003,8,6,2509067.28,41817788.06
1145,2021004,8,6,2101949.41,35032490.12
1146,2021005,8,6,4581710.18,50907890.9
1147,2021006,8,6,6929253.62,46195024.16
1148,2021007,8,6,12824029.39,42746764.64
1149,2021008,8,6,3027108.96,30271089.64
1150,2021009,8,6,351753.69,5025052.72
1151,2021010,8,6,6973378.27,38740990.4
1152,2021011,8,6,11470043.34,49869753.66
1153,2021012,8,6,389272.22,7785444.44
1154,2021013,8,6,8891732.21,31756186.46
1155,2021014,8,6,3308715.24,25451655.68
1156,2021015,8,6,10096754.94,31552359.2
1157,2021016,8,6,6294831.6,52456930.04
1158,2021017,8,6,1560943.87,11149599.06
1159,2021018,8,6,4913372.34,14451095.12
1160,2021019,8,6,8951085.8,59673905.3
1161,2021000,9,6,5636225.4,43355580.0
1162,2021001,9,6,3470006.78,15772758.08
1163,2021002,9,6,3980251.49,30617319.12
1164,2021003,9,6,4479852.42,29865682.8
1165,2021004,9,6,1793836.53,22422956.6
1166,2021005,9,6,296480.57,4941342.8
1167,2021006,9,6,2525184.15,10521600.64
1168,2021007,9,6,1928522.92,13775163.74
1169,2021008,9,6,4564853.38,38040444.84
1170,2021009,9,6,4653529.43,25852941.26
1171,2021010,9,6,13092323.2,40913510.0
1172,2021011,9,6,3001239.98,42874856.82
1173,2021012,9,6,8782340.3,41820668.08
1174,2021013,9,6,4806871.88,14137858.46
1175,2021014,9,6,1583039.54,13191996.16
1176,2021015,9,6,5969808.88,19257448.0
1177,2021016,9,6,7162455.37,32556615.32
1178,2021017,9,6,3798245.15,27130322.48
1179,2021018,9,6,16431974.13,48329335.68
1180,2021019,9,6,3310089.27,36778769.66
1181,2021000,10,6,5992286.52,49935721.0
1182,2021001,10,6,6823738.74,21324183.56
1183,2021002,10,6,9830846.21,33899469.68
1184,2021003,10,6,15804564.42,47892619.44
1185,2021004,10,6,2824072.36,14863538.72
1186,2021005,10,6,5743833.07,44183331.3
1187,2021006,10,6,2699635.39,33745442.4
1188,2021007,10,6,1664470.65,12803620.4
1189,2021008,10,6,1525175.07,15251750.68
1190,2021009,10,6,234498.2,5862455.06
1191,2021010,10,6,3900621.52,16959224.0
1192,2021011,10,6,11966208.12,52026991.82
1193,2021012,10,6,11417214.1,34597618.48
1194,2021013,10,6,3310022.16,14391400.7
1195,2021014,10,6,2308665.32,16490466.56
1196,2021015,10,6,1841385.6,46034640.0
1197,2021016,10,6,5869742.81,65219364.56
1198,2021017,10,6,582314.36,6470159.6
1199,2021018,10,6,2549509.32,63737733.12
1200,2021019,10,6,3416618.17,42707727.14
1201,2021000,1,7,14844182.7,49480609.0
1202,2021001,1,7,3843972.41,-32033103.38
1203,2021002,1,7,5725005.43,47708378.56
1204,2021003,1,7,14206433.04,48987700.14
1205,2021004,1,7,8059600.74,53730671.6
1206,2021005,1,7,10135545.84,48264504.0
1207,2021006,1,7,4632986.16,15443287.2
1208,2021007,1,7,2195498.01,43909960.22
1209,2021008,1,7,17487468.26,49964195.04
1210,2021009,1,7,16376413.56,54588045.2
1211,2021010,1,7,625184.1,15629602.4
1212,2021011,1,7,8456926.76,28189755.86
1213,2021012,1,7,16065621.03,50205065.72
1214,2021013,1,7,15720510.19,49126594.34
1215,2021014,1,7,4742189.06,43110809.6
1216,2021015,1,7,6882330.3,45882202.0
1217,2021016,1,7,6684466.02,37135922.36
1218,2021017,1,7,4745683.79,36505259.96
1219,2021018,1,7,18073942.11,66940526.32
1220,2021019,1,7,4764270.47,31761803.12
1221,2021000,2,7,3900817.3,39008173.0
1222,2021001,2,7,1309955.03,7277527.94
1223,2021002,2,7,2836697.74,14183488.72
1224,2021003,2,7,9782430.49,34937251.74
1225,2021004,2,7,6954770.55,22434743.72
1226,2021005,2,7,3765670.78,12147325.1
1227,2021006,2,7,5739723.55,35873272.16
1228,2021007,2,7,8698048.99,48322494.38
1229,2021008,2,7,2418041.56,12090207.8
1230,2021009,2,7,2773866.08,8405654.78
1231,2021010,2,7,3333797.38,27781644.8
1232,2021011,2,7,19867510.34,56764315.26
1233,2021012,2,7,1245951.58,24919031.6
1234,2021013,2,7,3750625.35,41673614.96
1235,2021014,2,7,6018068.67,17194481.92
1236,2021015,2,7,11071637.18,52722081.8
1237,2021016,2,7,279464.4,2794643.96
1238,2021017,2,7,4599764.8,65710925.78
1239,2021018,2,7,17600281.47,55000879.6
1240,2021019,2,7,3307861.84,10670522.06
1241,2021000,3,7,5121752.64,16005477.0
1242,2021001,3,7,3870051.76,20368693.46
1243,2021002,3,7,2392594.83,19938290.24
1244,2021003,3,7,3969784.94,44108721.54
1245,2021004,3,7,2685965.5,16787284.4
1246,2021005,3,7,3138801.18,26156676.5
1247,2021006,3,7,2625377.06,13126885.28
1248,2021007,3,7,4518599.24,30123994.94
1249,2021008,3,7,3863766.62,18398888.68
1250,2021009,3,7,1487735.92,24795598.72
1251,2021010,3,7,481304.15,3437886.8
1252,2021011,3,7,16135228.45,46100652.72
1253,2021012,3,7,2281484.61,12674914.48
1254,2021013,3,7,3106596.24,44379946.28
1255,2021014,3,7,3498642.11,9996120.32
1256,2021015,3,7,11585542.0,46342168.0
1257,2021016,3,7,1648693.29,27478221.56
1258,2021017,3,7,5776397.53,64182194.82
1259,2021018,3,7,4376278.49,48625316.56
1260,2021019,3,7,10412545.93,47329754.24
